codigo_fundo,setor,preco_atual,liquidez_diaria,dividendo,dividend_yield,dy3_m_acumulado,dy6_m_acumulado,dy12_m_acumulado,dy3_m_media,dy6_m_media,dy12_m_media,dy_ano,variacao_preço,rentab_periodo,rentab_acumulada,patrimonio_líq,vpa,p_vpa,dy_patrimonial,variação_patrimonial,rentab_patr_periodo,rentab_patr_acumulada,vacancia_fisica,vacancia_financeira,quantidade_ativos
VSLH11,Outros,9.08,58074.0,0.12,1.33,3.74,7.29,14.35,1.25,1.21,1.2,12.06,-0.66,0.66,4.29,31429144.87,10.52,0.86,1.14,0.23,1.37,18.55,0.0,0.0,0
FAED11,Outros,149.02,690.0,1.54,0.99,2.99,6.29,11.82,1.0,1.05,0.99,10.21,-1.87,-0.9,19.0,138819579.88,216.17,0.69,0.71,0.0,0.71,4.21,0.0,0.0,3
DEVA11,Títulos e Val. Mob.,85.27,32180.0,0.56,0.63,2.26,6.53,14.36,0.75,1.09,1.2,11.64,-2.12,-1.5,-3.84,1407302585.03,101.2,0.84,0.55,0.99,1.55,17.52,0.0,0.0,0
RVBI11,Títulos e Val. Mob.,75.07,2583.0,0.75,0.97,2.86,5.82,11.41,0.95,0.97,0.95,9.6,-0.69,0.27,5.06,124351592.68,86.36,0.87,0.87,-0.59,0.28,7.26,0.0,0.0,0
MGLG11,Logística,38.82,1490.0,0.32,0.78,1.95,5.59,11.78,0.65,0.93,0.98,10.24,-2.37,-1.61,-15.88,73776321.74,39.07,0.99,0.82,-0.05,0.77,-48.64,0.0,0.0,3
FEXC11,Títulos e Val. Mob.,83.5,9153.0,0.9,1.02,3.06,6.9,13.62,1.02,1.15,1.13,11.47,1.73,2.76,11.5,560710751.65,91.87,0.91,0.98,0.69,1.68,6.33,0.0,0.0,0
RBRR11,Títulos e Val. Mob.,88.33,47406.0,0.7,0.78,2.56,6.14,12.61,0.85,1.02,1.05,10.61,-3.33,-2.58,-2.45,130394693.01,96.96,0.91,0.72,1.31,2.04,4.32,0.0,0.0,0
CPTS11,Títulos e Val. Mob.,82.76,59271.0,0.85,0.95,3.29,6.91,13.63,1.1,1.15,1.14,11.49,-4.38,-3.47,2.6,2911469296.79,91.61,0.9,0.93,-0.24,0.68,3.13,0.0,0.0,0
RBRF11,Títulos e Val. Mob.,71.79,30722.0,0.63,0.88,2.46,5.16,10.12,0.82,0.86,0.84,8.47,-10.12,-9.33,7.46,1179664989.9,86.23,0.83,0.73,-0.62,0.1,4.39,0.0,0.0,0
RBRY11,Títulos e Val. Mob.,96.21,8250.0,1.0,1.04,3.18,7.12,14.08,1.06,1.19,1.17,11.72,-4.86,-3.87,0.99,553997377.46,99.88,0.96,1.0,0.37,1.37,2.97,0.0,0.0,0
GAME11,Híbrido,9.12,12753.0,0.1,1.08,3.18,7.49,13.33,1.06,1.25,1.11,12.29,-1.91,-0.85,-4.52,202298429.93,9.82,0.93,1.02,0.44,1.47,-98.86,0.0,0.0,0
IBCR11,Títulos e Val. Mob.,87.1,3990.0,0.9,1.05,3.65,7.77,16.73,1.22,1.29,1.39,13.61,-3.19,-2.17,1.55,92382161.72,96.39,0.9,0.93,0.63,1.57,9.58,0.0,0.0,0
HCRI11,Hospital,219.99,165.0,2.49,1.09,2.71,5.06,9.62,0.9,0.84,0.8,2.71,0.0,1.09,-15.83,59990809.18,299.95,0.73,0.83,-0.01,0.82,2.24,0.0,0.0,1
BRLA11,Híbrido,144.0,1.0,1.09,11.91,12.63,14.13,18.29,4.21,2.36,1.52,16.91,0.0,11.91,27.86,41709171.07,157.7,0.91,0.69,-0.09,0.61,-9.29,0.0,0.0,0
IRIM11,Híbrido,95.86,948.0,0.7,0.7,2.89,7.44,15.31,0.96,1.24,1.28,12.75,-2.49,-1.8,2.21,18878142.11,97.96,0.98,1.17,-0.51,0.66,2.01,0.0,0.0,0
MCHF11,Títulos e Val. Mob.,9.12,67815.0,0.11,1.22,3.55,7.23,13.97,1.18,1.21,1.16,11.59,-1.1,0.11,-0.07,307296102.43,9.51,0.96,1.16,0.97,2.14,0.54,0.0,0.0,0
GCFF11,Títulos e Val. Mob.,71.81,621.0,0.74,1.02,3.1,6.33,12.31,1.03,1.05,1.03,10.32,-0.11,0.9,0.35,29349861.75,86.68,0.83,0.85,-0.51,0.34,-0.43,0.0,0.0,0
MORE11,Títulos e Val. Mob.,67.62,7834.0,0.6,0.85,2.52,5.82,11.51,0.84,0.97,0.96,9.69,-5.4,-4.6,2.4,203436998.05,87.72,0.77,0.68,-0.42,0.27,1.69,0.0,0.0,0
MGHT11,Hotel,55.93,2526.0,0.65,1.09,3.22,6.91,12.57,1.07,1.15,1.05,10.73,-11.06,-10.09,-24.72,11282700.75,85.88,0.65,0.76,-0.05,0.71,-7.2,0.0,0.0,0
SNFF11,Títulos e Val. Mob.,88.04,3356.0,0.65,0.73,2.2,5.15,9.68,0.73,0.86,0.81,8.19,-0.45,0.28,9.35,264131204.45,93.33,0.94,0.7,-0.95,-0.26,4.72,0.0,0.0,0
VGIP11,Outros,87.0,18767.0,0.45,0.51,2.11,6.37,14.91,0.7,1.06,1.24,11.73,-0.55,-0.05,-1.69,18160778.78,91.76,0.95,0.49,0.25,0.74,8.23,0.0,0.0,0
GCRI11,Títulos e Val. Mob.,92.86,825.0,1.1,1.16,3.58,7.83,15.99,1.19,1.3,1.33,13.46,0.14,1.3,9.58,11481958.74,96.42,0.96,1.14,-1.96,-0.84,0.82,0.0,0.0,0
NAVT11,Títulos e Val. Mob.,75.59,1104.0,0.85,1.07,3.2,6.71,12.71,1.07,1.12,1.06,11.08,-0.06,1.0,22.1,97722397.41,92.67,0.82,0.92,0.0,0.92,1.75,0.0,0.0,0
MGCR11,Títulos e Val. Mob.,82.9,1063.0,1.0,1.14,3.99,8.34,15.36,1.33,1.39,1.28,13.11,-0.55,0.59,12.97,130596784.55,91.82,0.9,1.25,0.75,2.01,4.16,0.0,0.0,0
OURE11,Títulos e Val. Mob.,80.84,3033.0,1.05,1.29,3.86,8.08,14.81,1.29,1.35,1.23,12.21,-4.49,-3.26,6.9,101291747.02,94.04,0.86,1.12,-0.29,0.82,12.28,0.0,0.0,0
RECX11,Outros,72.83,11.0,0.8,1.1,3.22,6.14,12.34,1.07,1.02,1.03,10.08,-2.34,-1.27,-15.51,17782714.28,81.46,0.89,0.98,-0.03,0.96,-2.7,0.0,0.0,0
OUFF11,Títulos e Val. Mob.,64.34,2634.0,0.7,1.04,3.21,6.68,12.73,1.07,1.11,1.06,10.9,-5.58,-4.6,14.65,145731104.29,80.32,0.8,0.87,-0.99,-0.13,10.38,0.0,0.0,0
ARCT11,Híbrido,91.65,9981.0,0.77,0.83,2.52,6.31,15.9,0.84,1.05,1.33,12.63,-6.9,-6.13,-4.64,37029091.16,99.86,0.92,0.78,-0.16,0.62,4.79,0.0,0.0,4
BLMC11,Outros,84.23,4.0,0.7,0.85,3.05,7.03,14.03,1.02,1.17,1.17,11.69,-4.4,-3.59,-6.11,39222335.81,98.18,0.86,0.71,-0.03,0.68,3.86,0.0,0.0,0
MATV11,Títulos e Val. Mob.,88.5,516.0,0.6,0.69,2.94,6.74,12.86,0.98,1.12,1.07,11.65,-7.48,-6.83,-0.89,39761417.1,93.34,0.95,0.64,-0.09,0.55,-0.33,0.0,0.0,0
BTAL11,Outros,89.87,11652.0,0.83,0.89,2.55,5.14,10.22,0.85,0.86,0.85,8.5,-6.96,-6.13,7.61,63623558.3,106.35,0.85,0.78,0.05,0.83,8.03,0.0,0.0,7
CCRF11,Títulos e Val. Mob.,96.55,1.0,0.7,0.71,2.43,6.2,13.46,0.81,1.03,1.12,11.07,3.12,3.85,9.47,1530867.83,97.34,0.99,0.72,0.02,0.74,2.34,0.0,0.0,0
MORC11,Títulos e Val. Mob.,91.03,3890.0,1.1,1.18,3.63,7.91,15.95,1.21,1.32,1.33,13.44,-1.0,0.17,6.38,126328211.41,97.78,0.93,1.12,-0.9,0.22,1.84,0.0,0.0,0
EQIR11,Títulos e Val. Mob.,9.16,1840.0,0.11,1.17,13.53,17.04,0.0,4.51,2.84,0.0,21.4,-4.28,-3.16,-88.2,5004574.36,9.95,0.92,1.11,0.3,1.41,-89.54,0.0,0.0,0
SNFF11,Títulos e Val. Mob.,88.04,3356.0,0.65,0.76,2.23,5.17,9.71,0.74,0.86,0.81,8.22,-3.92,-3.19,5.56,264131204.45,93.33,0.94,0.7,-0.95,-0.26,4.72,0.0,0.0,0
BTRA11,Outros,83.97,3914.0,0.85,1.02,2.75,5.21,10.76,0.92,0.87,0.9,8.87,-4.63,-3.65,-7.5,347696797.12,103.34,0.81,0.77,-0.69,0.08,3.71,0.0,0.0,0
RBHG11,Títulos e Val. Mob.,85.52,5070.0,1.08,1.25,3.9,8.46,16.41,1.3,1.41,1.37,14.73,-1.54,-0.32,12.85,16169672.19,93.23,0.92,1.23,-1.91,-0.7,9.48,0.0,0.0,0
MFAI11,Híbrido,61.94,843.0,0.43,0.69,2.79,5.29,12.36,0.93,0.88,1.03,10.92,-9.21,-8.58,-7.82,24445991.28,77.34,0.8,0.92,-2.51,-1.62,2.2,0.0,0.0,0
HSAF11,Títulos e Val. Mob.,82.34,5989.0,0.6,0.72,3.11,6.5,13.9,1.04,1.08,1.16,13.9,-0.8,-0.08,-3.34,232861774.14,92.17,0.89,1.08,-0.13,0.95,8.42,0.0,0.0,0
MFII11,Híbrido,94.13,4842.0,1.11,1.15,3.4,6.86,13.46,1.13,1.14,1.12,12.34,-2.25,-1.12,-1.04,418570981.13,100.94,0.93,1.1,-0.63,0.47,3.28,0.0,0.0,9
PORD11,Títulos e Val. Mob.,89.97,6708.0,0.9,0.99,3.09,7.03,15.57,1.03,1.17,1.3,15.57,-4.19,-3.25,12.51,365159647.16,97.94,0.92,1.12,-0.05,1.07,7.6,0.0,0.0,0
BARI11,Títulos e Val. Mob.,93.1,4352.0,0.9,0.96,3.06,7.0,14.2,1.02,1.17,1.18,12.9,-0.81,0.14,2.11,464971328.57,100.33,0.93,1.0,-0.61,0.38,7.97,0.0,0.0,0
RBHY11,Títulos e Val. Mob.,94.27,3060.0,1.2,1.25,3.9,8.34,16.67,1.3,1.39,1.39,14.73,-1.25,-0.02,8.07,180393192.28,95.27,0.99,1.32,-1.08,0.23,12.06,0.0,0.0,0
CXCE11B,Outros,41.88,272.0,0.45,1.07,3.09,5.85,11.0,1.03,0.98,0.92,10.18,-0.52,0.55,2.92,11130391.29,64.82,0.65,0.71,-0.59,0.11,-1.34,0.0,0.0,1
BBGO11,Títulos e Val. Mob.,83.01,3990.0,0.8,0.94,3.07,5.79,0.0,1.02,0.96,0.0,8.16,0.44,1.38,5.6,392249829.74,97.94,0.85,1.02,-0.09,0.93,8.1,0.0,0.0,0
CYCR11,Títulos e Val. Mob.,8.83,102998.0,0.1,1.16,3.53,6.8,14.6,1.18,1.13,1.22,12.91,2.49,3.68,-90.27,156316239.66,95.73,0.09,0.1,0.01,0.11,6.79,0.0,0.0,0
