codigo_fundo,setor,preco_atual,liquidez_diaria,dividendo,dividend_yield,dy3_m_acumulado,dy6_m_acumulado,dy12_m_acumulado,dy3_m_media,dy6_m_media,dy12_m_media,dy_ano,variacao_preço,rentab_periodo,rentab_acumulada,patrimonio_líq,vpa,p_vpa,dy_patrimonial,variação_patrimonial,rentab_patr_periodo,rentab_patr_acumulada,vacancia_fisica,vacancia_financeira,quantidade_ativos
RFOF11,Títulos e Val. Mob.,77.37,2352.0,0.7,0.92,2.85,5.64,10.84,0.95,0.94,0.9,7.46,8.44,9.44,11.11,93377303.24,86.61,0.89,0.81,6.51,7.38,5.92,0.0,0.0,0
RBLG11,Logística,99.4,1.0,0.88,0.93,2.77,5.5,10.7,0.92,0.92,0.89,6.42,8.73,9.75,15.56,66371773.28,103.67,0.96,0.0,0.0,0.0,0.0,0.0,0.0,1
QAGR11,Outros,46.84,8340.0,0.41,0.86,2.6,5.04,9.63,0.87,0.84,0.8,5.8,4.3,5.2,0.42,281594287.6,55.87,0.84,0.0,0.0,0.0,0.0,0.0,0.0,12
GGRC11,Logística,119.64,10191.0,0.9,0.75,2.43,4.92,9.35,0.81,0.82,0.78,6.48,14.38,15.24,10.1,105415985.23,129.59,0.92,0.69,0.11,0.81,3.55,0.0,0.0,20
CXRI11,Híbrido,70.56,2177.0,0.55,0.79,2.67,5.14,9.39,0.89,0.86,0.78,6.66,10.91,11.78,8.29,129809519.46,82.38,0.86,0.67,-0.14,0.53,1.66,0.0,0.0,0
SCPF11,Shoppings,6.07,1069.0,0.01,0.16,0.93,1.54,3.44,0.31,0.26,0.29,2.33,28.65,28.85,-10.4,52643237.78,12.53,0.48,0.09,0.17,0.26,1.55,29.3,0.0,1
FLMA11,Híbrido,132.59,497.0,0.89,0.66,2.21,4.19,7.33,0.74,0.7,0.61,5.39,15.07,15.82,20.95,216972198.6,157.15,0.84,0.57,0.08,0.65,4.49,11.0,0.0,2
BREV11,Híbrido,10.08,11424.0,0.61,0.57,1.82,3.57,6.99,0.61,0.6,0.58,4.74,13.53,14.18,16.54,106245435.86,109.85,0.09,0.56,-0.03,0.52,4.25,0.0,0.0,12
BREV11,Híbrido,10.03,18597.0,0.61,0.57,1.82,3.57,6.99,0.61,0.6,0.58,4.74,13.53,14.18,16.54,106245435.86,109.85,0.09,0.56,-0.03,0.52,4.25,0.0,0.0,12
BREV11,Híbrido,10.04,31943.0,0.61,0.57,1.82,3.57,6.99,0.61,0.6,0.58,4.74,13.53,14.18,16.54,106245435.86,109.85,0.09,0.56,-0.03,0.52,4.25,0.0,0.0,12
BREV11,Híbrido,10.04,26907.0,0.61,0.57,1.82,3.57,6.99,0.61,0.6,0.58,4.74,13.53,14.18,16.54,106245435.86,109.85,0.09,0.56,-0.03,0.52,4.25,0.0,0.0,12
BREV11,Híbrido,10.06,66447.0,0.61,0.57,1.82,3.57,6.99,0.61,0.6,0.58,4.74,13.53,14.18,16.54,106245435.86,109.85,0.09,0.56,-0.03,0.52,4.25,0.0,0.0,12
BREV11,Híbrido,10.02,40990.0,0.61,0.57,1.82,3.57,6.99,0.61,0.6,0.58,4.74,13.53,14.18,16.54,106245435.86,109.85,0.09,0.56,-0.03,0.52,4.25,0.0,0.0,12
BREV11,Híbrido,10.04,40677.0,0.61,0.57,1.82,3.57,6.99,0.61,0.6,0.58,4.74,13.53,14.18,16.54,106245435.86,109.85,0.09,0.56,-0.03,0.52,4.25,0.0,0.0,12
BREV11,Híbrido,10.03,20744.0,0.61,0.57,1.82,3.57,6.99,0.61,0.6,0.58,4.74,13.53,14.18,16.54,106245435.86,109.85,0.09,0.56,-0.03,0.52,4.25,0.0,0.0,12
FATN11,Híbrido,98.01,248.0,0.86,0.87,2.63,5.12,9.61,0.88,0.85,0.8,6.65,1.54,2.42,3.72,10854719.26,101.13,0.97,0.85,0.08,0.93,4.04,4.3,0.0,7
BLMR11,Títulos e Val. Mob.,8.0,42557.0,0.08,0.97,3.1,6.15,11.75,1.03,1.03,0.98,8.09,7.92,8.96,5.4,216801524.28,8.49,0.94,0.88,6.98,7.92,7.8,0.0,0.0,0
MBRF11,Outros,681.4,218.0,10.0,1.47,4.83,9.39,16.78,1.61,1.57,1.4,13.33,14.77,16.46,-2.5,115491134.72,1136.01,0.6,0.88,-0.17,0.71,10.03,0.0,0.0,2
ONEF11,Lajes Corporativas,171.8,53.0,0.92,0.54,1.69,3.44,6.82,0.56,0.57,0.57,5.28,5.47,6.04,31.74,15930827.83,174.87,0.98,0.53,0.02,0.55,3.72,0.0,0.0,1
RCRB11,Lajes Corporativas,149.0,6273.0,0.72,0.52,1.67,3.16,6.43,0.56,0.53,0.54,4.44,11.55,12.13,10.9,727398700.58,197.09,0.76,0.37,1.19,1.56,2.83,28.4,0.0,10
JRDM11,Shoppings,85.8,2416.0,0.62,0.72,2.11,3.83,8.08,0.7,0.64,0.67,4.38,8.09,8.86,21.24,220883480.71,87.55,0.98,0.56,0.15,0.72,2.22,2.77,0.0,1
HCTR11,Outros,104.79,45181.0,1.1,1.01,3.43,7.8,15.4,1.14,1.3,1.28,10.23,-2.85,-1.87,-3.14,268023410.8,121.36,0.86,0.91,0.05,0.96,13.71,0.0,0.0,0
MGFF11,Títulos e Val. Mob.,66.74,10879.0,0.55,0.82,2.65,5.51,10.42,0.88,0.92,0.87,7.27,11.86,12.78,14.44,704621323.9,77.85,0.86,0.71,2.28,3.0,2.09,0.0,0.0,0
SEQR11,Outros,67.1,3429.0,0.67,1.0,3.08,5.95,11.01,1.03,0.99,0.92,7.72,2.15,3.17,-0.56,154465555.44,96.03,0.7,0.69,-0.13,0.56,5.42,0.0,0.0,0
DEVA11,Títulos e Val. Mob.,97.15,33977.0,1.0,1.02,3.69,8.04,15.77,1.23,1.34,1.31,10.4,-0.61,0.4,5.05,138306606.99,99.46,0.98,1.01,0.59,1.6,14.23,0.0,0.0,0
GCRA11,Híbrido,100.5,4423.0,1.2,1.17,3.85,8.24,0.0,1.28,1.37,0.0,9.32,-0.61,0.55,7.76,173594241.47,99.15,1.01,1.21,0.34,1.55,11.32,0.0,0.0,0
FAED11,Outros,157.0,411.0,1.54,1.03,3.28,6.48,11.49,1.09,1.08,0.96,8.25,8.85,9.98,11.83,13882955.55,216.19,0.73,0.71,-0.01,0.71,2.75,0.0,0.0,3
RBRP11,Outros,60.92,33748.0,0.45,0.74,2.35,4.55,8.38,0.78,0.76,0.7,5.84,10.91,11.73,-8.53,124403847.85,84.11,0.72,0.54,2.35,2.9,5.33,13.0,6.0,17
MAXR11,Outros,83.95,493.0,0.7,0.81,2.46,5.01,9.38,0.82,0.83,0.78,5.37,12.82,13.73,12.31,135305467.68,120.2,0.7,0.0,0.0,0.0,0.0,2.8,0.0,8
BRCR11,Híbrido,68.51,23281.0,0.47,0.67,2.27,4.41,8.63,0.76,0.73,0.72,5.14,21.12,21.93,8.74,2689411478.04,100.96,0.68,0.47,-0.54,-0.08,-2.46,21.0,25.8,15
NCHB11,Títulos e Val. Mob.,93.96,2928.0,1.35,1.42,4.33,7.4,14.64,1.44,1.23,1.22,10.2,1.21,2.65,6.78,145634941.26,90.92,1.03,1.48,-4.58,-3.16,0.06,0.0,0.0,0
BTCR11,Títulos e Val. Mob.,95.01,4888.0,0.95,1.0,3.42,7.32,13.29,1.14,1.22,1.11,9.66,-2.59,-1.62,13.33,456444958.28,94.89,1.0,1.0,-0.79,0.2,2.26,0.0,0.0,0
FEXC11,Títulos e Val. Mob.,88.56,8913.0,0.9,1.01,3.57,7.2,13.41,1.19,1.2,1.12,9.42,2.41,3.44,10.41,556840767.87,91.23,0.97,0.99,-1.88,-0.91,4.57,0.0,0.0,0
BCFF11,Títulos e Val. Mob.,71.72,32508.0,0.56,0.77,2.53,4.97,9.43,0.84,0.83,0.79,6.52,7.31,8.13,8.6,1974358766.03,78.39,0.91,0.71,1.68,2.4,2.83,0.0,0.0,0
CEOC11,Lajes Corporativas,60.38,140.0,0.5,0.82,2.49,4.88,9.67,0.83,0.81,0.81,6.57,1.91,2.75,13.7,163369617.86,89.98,0.67,0.56,-0.16,0.4,1.65,0.0,0.0,1
VSLH11,Outros,9.25,61917.0,0.12,1.36,3.62,7.3,15.22,1.21,1.22,1.27,9.68,-6.18,-4.9,-0.63,315423895.12,10.56,0.88,1.14,1.09,2.24,16.58,0.0,0.0,0
BLMG11,Logística,89.69,7287.0,0.8,0.94,3.02,5.86,11.39,1.01,0.98,0.95,7.61,11.18,12.23,-2.59,351417258.89,92.22,0.97,0.87,0.83,1.7,-3.1,0.0,0.0,4
BMLC11,Lajes Corporativas,100.56,3.0,0.72,0.74,2.28,4.56,9.02,0.76,0.76,0.75,5.86,-1.98,-1.26,12.81,10967209.47,109.24,0.92,0.86,-0.01,0.85,1.94,7.0,0.0,2
DVFF11,Híbrido,76.14,134.0,0.75,0.95,3.17,6.34,0.0,1.06,1.06,0.0,7.98,18.86,19.99,-2.93,104930895.87,95.31,0.8,0.79,4.92,5.75,10.55,0.0,0.0,0
RBRL11,Logística,95.98,1707.0,0.65,0.68,2.25,4.46,9.26,0.75,0.74,0.77,5.81,8.99,9.73,9.77,716523182.74,107.15,0.9,0.61,-0.92,-0.32,5.44,0.0,0.0,6
MGLG11,Logística,43.29,420.0,0.16,0.34,2.71,6.32,11.54,0.9,1.05,0.96,8.63,13.86,14.24,-5.63,73878512.61,39.13,1.11,0.41,0.01,0.42,-49.44,0.0,0.0,3
FLCR11,Títulos e Val. Mob.,96.3,599.0,1.0,1.02,3.87,8.59,17.04,1.29,1.43,1.42,11.07,-0.59,0.42,10.23,63104997.93,99.6,0.97,1.0,-0.27,0.73,7.37,0.0,0.0,0
RECR11,Títulos e Val. Mob.,90.74,67094.0,0.8,0.85,3.05,7.59,14.59,1.02,1.26,1.22,9.8,-2.64,-1.81,0.79,2526482477.84,95.55,0.95,0.84,0.11,0.94,10.9,0.0,0.0,0
RECT11,Híbrido,61.06,12415.0,0.5,0.79,2.51,4.92,9.53,0.84,0.82,0.79,6.41,4.39,5.22,-3.75,81566407.27,95.4,0.64,0.53,1.12,1.65,1.85,15.1,0.0,8
RELG11,Híbrido,83.63,3990.0,0.8,0.88,3.33,6.75,12.53,1.11,1.12,1.04,8.5,13.58,14.58,23.06,15915794.89,119.26,0.7,0.67,-0.31,0.35,3.59,10.4,10.4,3
BLCA11,Lajes Corporativas,89.9,197.0,0.56,0.61,1.7,3.23,0.0,0.57,0.54,0.0,3.75,0.0,0.61,-3.09,141208224.29,88.26,1.02,0.0,0.0,0.0,0.0,0.0,0.0,1
CVBI11,Títulos e Val. Mob.,91.35,29816.0,0.74,0.81,3.13,7.18,13.89,1.04,1.2,1.16,9.38,-6.0,-5.24,-1.32,13517852.64,94.02,0.97,0.79,-5.82,-5.08,3.35,0.0,0.0,0
RVBI11,Títulos e Val. Mob.,80.27,2961.0,0.75,0.93,2.91,5.8,11.33,0.97,0.97,0.94,7.67,6.02,7.0,7.87,126116556.3,87.58,0.92,0.86,1.9,2.77,6.93,0.0,0.0,0
CPFF11,Híbrido,74.38,13527.0,0.62,0.84,2.57,5.14,10.15,0.86,0.86,0.85,7.02,6.58,7.47,10.62,439277544.57,80.6,0.92,0.77,4.81,5.62,6.81,0.0,0.0,0
IBCR11,Títulos e Val. Mob.,90.41,3024.0,1.25,1.36,4.09,8.23,0.0,1.36,1.37,0.0,11.32,1.44,2.82,5.85,90997699.52,94.95,0.95,1.32,-2.33,-1.05,5.72,0.0,0.0,0
RBRF11,Títulos e Val. Mob.,78.1,62070.0,0.6,0.79,2.67,5.13,10.06,0.89,0.85,0.84,6.8,7.46,8.31,12.3,11896356.32,86.91,0.9,0.69,3.45,4.16,3.7,0.0,0.0,0
RBRR11,Títulos e Val. Mob.,95.45,29463.0,1.0,1.04,3.42,6.95,12.93,1.14,1.16,1.08,9.08,-2.05,-1.03,2.38,1295152748.04,96.37,0.99,1.04,-0.19,0.85,2.2,0.0,0.0,0
RBRY11,Títulos e Val. Mob.,102.37,8997.0,1.2,1.15,3.87,7.52,13.9,1.29,1.25,1.16,9.69,2.37,3.55,7.1,553285484.45,99.73,1.03,1.2,-2.64,-1.47,0.79,0.0,0.0,0
IRDM11,Títulos e Val. Mob.,103.23,49633.0,1.27,1.23,3.75,7.28,13.99,1.25,1.21,1.17,9.4,1.35,2.6,3.06,3461431680.17,95.01,1.09,1.33,-0.32,1.0,2.89,0.0,0.0,0
IRIM11,Híbrido,103.28,675.0,1.16,1.07,4.22,8.0,0.0,1.41,1.33,0.0,10.93,5.63,6.77,8.45,18939106.9,98.46,1.05,1.18,-1.92,-0.77,1.34,0.0,0.0,0
GAME11,Híbrido,9.61,44665.0,0.1,1.04,3.86,7.99,0.0,1.29,1.33,0.0,10.15,-2.43,-1.42,-2.79,200741512.26,9.74,0.99,1.03,0.88,1.92,-98.89,0.0,0.0,0
CPTS11,Títulos e Val. Mob.,92.09,63249.0,1.1,1.2,3.64,7.13,13.58,1.21,1.19,1.13,9.4,2.09,3.32,3.23,2899539421.26,91.23,1.01,1.21,-2.31,-1.13,0.61,0.0,0.0,0
VGIR11,Títulos e Val. Mob.,10.08,360460.0,0.13,1.3,3.77,7.46,12.83,1.26,1.24,1.07,9.73,-90.13,-90.0,-89.17,730770532.68,96.53,0.1,0.13,0.11,0.24,4.68,0.0,0.0,0
VGIP11,Outros,90.83,37612.0,1.0,1.1,3.61,8.26,16.45,1.2,1.38,1.37,10.71,-2.28,-1.2,0.26,178889243.95,91.53,0.99,1.09,0.2,1.29,7.43,0.0,0.0,0
VGIA11,Títulos e Val. Mob.,10.2,191955.0,0.17,1.67,4.91,9.04,0.0,1.64,1.51,0.0,11.61,-1.84,-0.19,7.56,337648972.94,9.56,1.07,1.78,0.51,2.3,5.41,0.0,0.0,0
MGHT11,Hotel,68.31,563.0,0.8,1.16,3.64,6.82,12.02,1.21,1.14,1.0,8.67,6.04,7.27,-14.77,113860987.1,86.67,0.79,0.9,-10.3,-9.49,-7.85,0.0,0.0,0
MCCI11,Títulos e Val. Mob.,97.8,26403.0,1.1,1.12,3.37,6.48,12.4,1.12,1.08,1.03,8.47,0.87,2.01,5.1,1369340938.72,93.83,1.04,1.17,-2.98,-1.85,1.22,0.0,0.0,0
BRLA11,Híbrido,150.0,334.0,1.09,0.73,1.52,3.69,7.02,0.51,0.61,0.59,5.01,8.7,9.49,14.26,379116262.56,157.99,0.95,0.69,-0.13,0.56,-10.38,0.0,0.0,0
MCHF11,Títulos e Val. Mob.,9.23,64067.0,0.11,1.13,3.66,7.01,0.0,1.22,1.17,0.0,9.17,2.21,3.36,5.12,312636898.43,9.68,0.95,1.24,-1.04,0.18,-2.08,0.0,0.0,0
TRNT11,Lajes Corporativas,116.0,201.0,0.28,0.25,0.97,2.07,4.23,0.32,0.35,0.35,2.77,-1.75,-1.51,6.79,79738659.97,202.52,0.57,0.14,0.02,0.16,0.81,49.9,0.0,1
ALZR11,Logística,117.28,12712.0,5.65,4.82,6.18,8.19,11.92,2.06,1.37,0.99,9.51,0.06,4.88,10.88,741305529.88,111.24,1.05,5.08,2.56,7.77,9.21,0.0,0.0,15
BTAL11,Outros,101.79,7952.0,0.83,0.83,2.59,5.11,10.18,0.86,0.85,0.85,6.78,4.24,5.11,13.53,63673252.98,106.32,0.96,0.78,-0.76,0.02,6.34,0.0,0.0,7
OURE11,Títulos e Val. Mob.,83.51,1494.0,1.1,1.35,4.2,7.85,14.85,1.4,1.31,1.24,9.69,0.67,2.03,3.97,99888890.89,92.74,0.9,1.19,0.64,1.83,8.3,0.0,0.0,0
XPML11,Shoppings,103.45,35768.0,0.73,0.7,2.12,4.18,8.11,0.71,0.7,0.68,5.53,0.48,1.19,17.01,1907854902.08,102.12,1.01,0.71,2.93,3.67,4.91,3.9,0.0,16
ARCT11,Híbrido,103.38,15173.0,0.9,0.9,2.98,8.13,16.81,0.99,1.36,1.4,11.01,-1.88,-1.0,2.26,370887371.89,100.02,1.03,0.9,-0.18,0.72,4.15,0.0,0.0,4
CNES11,Lajes Corporativas,33.0,8.0,0.11,0.34,0.91,1.65,3.57,0.3,0.27,0.3,2.23,-9.59,-9.28,-0.23,257399777.87,87.28,0.38,0.13,-0.02,0.11,1.27,56.7,0.0,1
FCFL11,Outros,123.0,1121.0,0.87,0.72,2.23,4.35,8.71,0.74,0.73,0.73,5.81,1.57,2.31,11.54,36415453.44,104.78,1.17,0.83,0.01,0.85,3.34,0.0,0.0,1
MCHY11,Títulos e Val. Mob.,107.19,24.0,1.4,1.32,3.9,7.64,14.44,1.3,1.27,1.2,10.0,-2.51,-1.22,5.67,371756272.98,103.56,1.04,1.35,-1.77,-0.44,6.62,0.0,0.0,0
MORC11,Títulos e Val. Mob.,94.37,1352.0,1.2,1.27,4.06,8.5,0.0,1.35,1.42,0.0,11.09,-1.76,-0.51,5.12,127469497.93,98.67,0.96,1.22,-1.88,-0.69,1.62,0.0,0.0,0
SNCI11,Títulos e Val. Mob.,101.26,7913.0,1.15,1.15,3.63,7.58,0.0,1.21,1.26,0.0,10.27,-1.58,-0.45,6.31,25212860.08,100.85,1.0,1.29,1.92,3.24,5.89,0.0,0.0,0
EDGA11,Lajes Corporativas,19.09,4058.0,0.08,0.4,1.64,4.13,7.23,0.55,0.69,0.6,5.39,-1.9,-1.51,-5.85,252351519.37,66.2,0.29,0.26,-0.06,0.2,0.36,48.81,0.0,1
RECX11,Outros,75.0,240.0,0.8,1.04,2.73,5.7,12.12,0.91,0.95,1.01,7.9,7.29,8.41,-12.6,17976650.17,82.34,0.91,0.97,-4.94,-4.01,-3.55,0.0,0.0,0
OUFF11,Títulos e Val. Mob.,68.79,3919.0,0.75,1.12,3.45,6.73,12.57,1.15,1.12,1.05,8.81,2.42,3.57,11.52,14736238.71,81.04,0.85,0.93,5.15,6.12,9.4,0.0,0.0,0
GCFF11,Títulos e Val. Mob.,71.98,1507.0,0.76,1.07,3.26,6.35,12.05,1.09,1.06,1.0,8.29,-0.68,0.38,-3.95,3096700.62,88.89,0.81,0.88,-2.44,-1.58,-0.77,0.0,0.0,0
MORE11,Títulos e Val. Mob.,75.8,4952.0,0.65,0.87,3.13,6.18,11.57,1.04,1.03,0.96,8.04,6.98,7.92,5.41,204459833.97,88.16,0.86,0.74,0.74,1.49,0.82,0.0,0.0,0
XPIN11,Outros,84.82,5142.0,0.62,0.76,2.46,4.76,9.01,0.82,0.79,0.75,6.23,13.65,14.51,1.31,76843694.07,107.41,0.79,0.58,-1.92,-1.35,2.35,17.3,12.0,5
AFOF11,Títulos e Val. Mob.,91.6,768.0,1.08,1.18,3.58,7.11,13.36,1.19,1.19,1.11,9.25,5.29,6.53,11.58,69465153.2,100.5,0.91,1.07,2.33,3.43,8.23,0.0,0.0,0
SNFF11,Títulos e Val. Mob.,89.96,3840.0,0.65,0.74,2.18,5.2,9.66,0.73,0.87,0.8,6.73,-5.29,-4.59,5.84,235606490.7,94.24,0.95,0.69,3.21,3.92,4.29,0.0,0.0,0
AFHI11,Títulos e Val. Mob.,98.41,2176.0,1.15,1.19,3.9,7.93,15.36,1.3,1.32,1.28,10.48,-3.0,-1.84,4.73,287450160.21,95.2,1.03,1.21,-2.09,-0.91,2.26,0.0,0.0,0
CCRF11,Títulos e Val. Mob.,96.32,1.0,0.9,0.98,4.01,7.22,0.0,1.34,1.2,0.0,9.62,-6.83,-5.92,1.57,15297136.88,97.32,0.99,0.92,-4.01,-3.12,1.59,0.0,0.0,0
BLCP11,Outros,91.47,3.0,0.45,0.5,1.69,3.44,6.49,0.56,0.57,0.54,4.69,7.69,8.22,19.83,256624475.41,111.76,0.82,0.41,13.61,14.07,15.25,6.2,0.0,2
EQIR11,Títulos e Val. Mob.,9.9,4341.0,1.1,11.24,13.62,16.96,0.0,4.54,2.83,0.0,19.11,-89.8,-88.66,-87.98,49835472.58,99.18,0.1,1.11,-2.03,-0.95,1.97,0.0,0.0,0
GCRI11,Títulos e Val. Mob.,94.44,414.0,1.17,1.25,3.94,8.5,15.73,1.31,1.42,1.31,11.14,-1.64,-0.42,6.34,98377736.44,98.35,0.96,1.5,-1.03,0.46,1.67,0.0,0.0,0
RBHG11,Títulos e Val. Mob.,87.24,2859.0,1.2,1.35,4.24,8.6,16.49,1.41,1.43,1.37,12.18,0.55,1.91,12.86,163844351.8,94.84,0.92,1.3,-0.64,0.65,8.64,0.0,0.0,0
CXTL11,Logística,372.48,6.0,0.97,0.25,0.67,1.33,4.9,0.22,0.22,0.41,0.67,0.0,0.25,-5.49,372853.28,690.86,0.54,0.04,-1.61,-1.57,-1.46,61.0,0.0,3
RRCI11,Títulos e Val. Mob.,85.3,197.0,1.05,1.22,4.04,8.43,16.08,1.35,1.41,1.34,12.58,0.96,2.2,13.67,46448655.4,96.42,0.88,1.24,0.0,1.25,9.68,0.0,0.0,0
MFAI11,Híbrido,67.99,613.0,0.7,1.05,2.91,4.86,12.33,0.97,0.81,1.03,9.19,1.51,2.58,-2.85,2414201.77,78.06,0.87,0.86,6.46,7.37,1.32,0.0,0.0,0
BBFO11,Títulos e Val. Mob.,77.02,2247.0,0.7,0.91,3.14,6.56,12.33,1.05,1.09,1.03,9.66,-1.09,-0.19,16.98,349116913.8,87.19,0.88,0.87,4.63,5.54,8.43,0.0,0.0,0
MFII11,Híbrido,96.9,4979.0,1.09,1.13,3.43,6.77,13.46,1.14,1.13,1.12,10.07,-0.99,0.13,-3.26,416574943.4,100.45,0.96,1.1,-0.06,1.03,0.59,0.0,0.0,9
RZAG11,Títulos e Val. Mob.,10.1,114865.0,0.14,1.39,4.07,7.8,0.0,1.36,1.3,0.0,11.12,-2.42,-1.07,14.41,289264320.71,9.53,1.06,1.47,0.05,1.52,10.67,0.0,0.0,0
XPCA11,Títulos e Val. Mob.,10.01,155362.0,0.14,1.37,4.0,8.11,0.0,1.33,1.35,0.0,11.7,-6.99,-5.72,19.19,16895144.07,9.5,1.05,1.47,0.04,1.52,10.99,0.0,0.0,0
KNRI11,Híbrido,152.76,22551.0,0.91,0.6,1.86,3.75,7.35,0.62,0.62,0.61,5.56,-1.86,-1.27,20.56,3862303758.54,159.88,0.96,0.57,0.06,0.63,5.88,2.0,6.72,20
PLOG11,Logística,77.78,1158.0,0.75,0.95,3.03,6.13,12.22,1.01,1.02,1.02,9.35,-0.81,0.14,15.26,75302819.52,100.4,0.77,0.75,0.08,0.83,6.37,20.4,0.0,1
VIUR11,Títulos e Val. Mob.,8.12,14880.0,0.07,0.89,2.77,5.75,11.23,0.92,0.96,0.94,8.58,-3.21,-2.36,-88.35,255344132.45,9.48,0.86,0.76,0.15,0.91,-89.59,0.0,0.0,6
LUGG11,Residencial,78.5,331.0,0.55,0.7,2.06,4.15,8.0,0.69,0.69,0.67,6.16,0.37,1.07,-3.55,11589203.18,127.88,0.61,0.41,0.03,0.43,6.06,2.4,0.0,4
NVHO11,Hospital,10.1,1011.0,0.08,0.77,2.24,4.21,7.52,0.75,0.7,0.63,4.42,-5.05,-4.31,0.35,528270590.57,12.73,0.79,0.61,0.04,0.65,4.14,0.0,0.0,1
RNDP11,Títulos e Val. Mob.,265.0,174.0,2.29,0.87,2.61,5.92,10.34,0.87,0.99,0.86,8.3,-12.67,-11.9,-52.56,34834301.27,324.1,0.82,0.74,-16.02,-15.4,-48.87,0.0,0.0,0
HCHG11,Outros,85.68,7.0,1.0,1.16,3.43,6.61,11.9,1.14,1.1,0.99,9.38,2.44,3.64,6.58,124368579.2,103.64,0.83,0.96,-0.61,0.35,13.79,0.0,0.0,0
SPTW11,Lajes Corporativas,42.92,2641.0,0.4,0.93,2.82,5.57,12.47,0.94,0.93,1.04,8.25,-0.74,0.18,3.03,95341828.1,53.03,0.81,0.75,0.07,0.83,5.97,0.0,0.0,1
RBRD11,Híbrido,40.81,668.0,0.3,0.74,2.24,4.74,9.63,0.75,0.79,0.8,8.46,-3.29,-2.57,2.69,12797971.39,69.11,0.59,0.43,-0.52,-0.09,0.52,15.52,0.0,4
SADI11,Títulos e Val. Mob.,90.83,2172.0,1.05,1.16,3.49,6.79,11.82,1.16,1.13,0.98,9.67,-0.81,0.34,10.73,31887013.98,100.27,0.91,1.08,-0.86,0.2,7.66,0.0,0.0,0
TGAR11,Outros,125.07,35034.0,1.59,1.27,3.84,7.69,13.88,1.28,1.28,1.16,10.84,-0.38,0.88,13.83,1377514199.65,121.8,1.03,1.31,-0.85,0.44,1.15,0.0,0.0,0
HBRH11,Híbrido,95.99,106.0,0.63,0.66,2.17,4.6,10.61,0.72,0.77,0.88,7.26,6.97,7.68,13.08,313328669.87,113.03,0.85,0.58,0.04,0.62,5.49,0.0,0.0,3
HLOG11,Logística,95.76,752.0,0.65,0.67,2.08,4.29,8.34,0.69,0.71,0.69,6.41,0.54,1.21,11.41,471343638.57,110.9,0.86,0.59,-0.05,0.54,3.16,58.0,0.0,3
RBCO11,Lajes Corporativas,42.64,2579.0,0.2,0.48,1.95,4.61,9.02,0.65,0.77,0.75,6.67,-6.02,-5.57,-19.93,322807887.59,85.42,0.5,0.29,0.0,0.29,-12.41,46.0,50.0,4
VOTS11,Títulos e Val. Mob.,85.98,58.0,0.77,0.89,3.3,7.67,13.89,1.1,1.28,1.16,11.33,-2.44,-1.57,15.49,78143958.5,94.39,0.91,0.0,0.0,0.0,0.0,0.0,0.0,0
JFLL11,Residencial,72.05,2067.0,0.62,0.86,2.58,5.15,10.17,0.86,0.86,0.85,7.6,-7.04,-6.24,-0.55,150619312.71,100.37,0.72,0.62,0.04,0.65,5.34,28.0,0.0,2
HUSI11,Hospital,1126.0,1.0,9.08,0.81,0.0,0.0,0.0,0.0,0.0,0.0,1.55,5.14,5.98,6.77,115398177.82,991.72,1.14,0.8,0.88,1.69,1.69,0.0,0.0,0
PLRI11,Títulos e Val. Mob.,25.76,198.0,0.32,1.33,2.53,4.05,11.71,0.84,0.68,0.98,10.34,-13.49,-12.34,-29.3,3374729.32,34.66,0.74,0.26,-0.63,-0.37,-11.14,0.0,0.0,0
IDFI11,Híbrido,63.0,40.0,0.39,0.62,2.83,7.84,0.0,0.94,1.31,0.0,11.72,-15.51,-14.98,-30.37,180214602.95,87.57,0.72,1.48,-7.89,-6.53,-10.0,0.0,0.0,0
VTLT11,Logística,96.0,637.0,0.83,0.86,2.66,5.37,10.4,0.89,0.9,0.87,8.05,0.59,1.46,13.72,21759102.59,102.88,0.93,0.0,0.0,0.0,0.0,0.0,0.0,1
BCRI11,Títulos e Val. Mob.,103.5,5777.0,1.1,1.07,3.55,7.4,14.24,1.18,1.23,1.19,10.84,-1.7,-0.65,3.55,65471761.65,104.62,0.99,1.23,-1.45,-0.24,7.01,0.0,0.0,0
PATC11,Lajes Corporativas,75.5,1920.0,0.4,0.53,2.38,3.79,6.57,0.79,0.63,0.55,5.16,4.62,5.18,21.25,297230603.25,85.47,0.88,0.4,-1.74,-1.35,1.65,21.9,18.9,6
APTO11,Híbrido,9.06,2851.0,0.1,1.1,3.5,7.15,0.0,1.17,1.19,0.0,10.09,-3.31,-2.24,-0.83,40386596.55,10.06,0.9,1.09,-0.22,0.87,10.99,0.0,0.0,0
HSLG11,Logística,97.69,6384.0,0.7,0.73,2.26,4.49,8.62,0.75,0.75,0.72,6.61,-0.72,0.01,13.35,1333601659.22,105.34,0.93,0.66,-0.1,0.55,-0.89,1.1,0.0,5
MALL11,Shoppings,108.99,25107.0,0.8,0.74,2.19,4.32,8.58,0.73,0.72,0.72,6.51,-1.19,-0.46,19.2,813345477.18,107.58,1.01,0.7,-0.06,0.63,1.77,4.0,0.0,8
VLOL11,Lajes Corporativas,108.0,212.0,0.61,0.57,1.73,3.52,6.74,0.58,0.59,0.56,5.18,1.58,2.16,20.72,184914145.46,103.6,1.04,0.57,-0.02,0.55,3.45,0.0,0.0,1
