codigo_fundo,setor,preco_atual,liquidez_diaria,dividendo,dividend_yield,dy3_m_acumulado,dy6_m_acumulado,dy12_m_acumulado,dy3_m_media,dy6_m_media,dy12_m_media,dy_ano,variacao_preço,rentab_periodo,rentab_acumulada,patrimonio_líq,vpa,p_vpa,dy_patrimonial,variação_patrimonial,rentab_patr_periodo,rentab_patr_acumulada,vacancia_fisica,vacancia_financeira,quantidade_ativos
HCRI11,Hospital,228.0,164.0,2.49,0.88,2.36,4.77,9.33,0.79,0.8,0.78,1.62,-18.08,-17.35,-16.74,59962597.07,299.81,0.76,0.0,0.0,0.0,0.0,0.0,0.0,1
HCTR11,Outros,101.88,55935.0,1.1,1.01,3.43,7.8,15.4,1.14,1.3,1.28,10.23,-2.85,-1.87,-3.14,268023410.8,121.36,0.84,0.91,0.05,0.96,13.71,0.0,0.0,0
HFOF11,Títulos e Val. Mob.,79.99,15476.0,0.62,0.81,2.56,4.97,9.44,0.85,0.83,0.79,6.51,11.13,12.02,3.99,1999474919.62,86.93,0.92,0.71,5.78,6.53,8.7,0.0,0.0,0
HGBS11,Shoppings,216.0,99782.0,1.3,0.6,2.13,4.14,7.72,0.71,0.69,0.64,5.52,18.35,19.06,36.02,2195124932.97,219.51,0.98,0.59,1.48,2.08,6.8,6.5,0.0,17
HGCR11,Títulos e Val. Mob.,104.71,46659.0,1.2,1.15,3.45,6.57,12.3,1.15,1.1,1.03,8.55,0.91,2.08,7.43,1495774340.9,101.98,1.03,1.18,0.26,1.44,9.59,0.0,0.0,0
HGFF11,Títulos e Val. Mob.,81.89,5552.0,0.65,0.81,2.58,5.11,9.7,0.86,0.85,0.81,6.69,12.26,13.16,13.21,265289507.45,92.64,0.88,0.7,6.26,7.01,9.18,0.0,0.0,0
HGIC11,Títulos e Val. Mob.,110.0,2239.0,1.05,0.96,2.97,5.66,11.52,0.99,0.94,0.96,7.64,3.36,4.35,11.21,33767601.21,117.09,0.94,0.9,-1.19,-0.3,16.73,0.0,0.0,0
HGLG11,Logística,171.5,32937.0,1.1,0.64,3.3,5.31,9.65,1.1,0.88,0.8,6.61,2.44,3.09,8.28,346019483.95,147.51,1.16,0.75,0.86,1.61,7.05,6.9,6.5,17
HGPO11,Lajes Corporativas,262.0,2557.0,1.6,0.61,1.72,3.29,6.62,0.57,0.55,0.55,4.32,4.03,4.66,5.99,469905295.95,268.05,0.98,0.6,-0.05,0.55,4.24,4.99,2.72,2
HGRE11,Lajes Corporativas,144.12,12052.0,0.78,0.55,1.78,3.55,8.27,0.59,0.59,0.69,4.6,16.37,17.0,12.97,1912841196.87,161.86,0.89,0.48,-0.09,0.4,1.29,27.13,29.17,21
HGRS11,Residencial,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151283672.82,101.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
HGRU11,Híbrido,129.35,39967.0,0.82,0.64,2.34,4.47,8.4,0.78,0.75,0.7,5.81,7.1,7.79,18.03,218842201.09,118.89,1.09,0.69,0.55,1.24,6.03,0.0,0.0,17
HLOG11,Logística,97.1,564.0,0.65,0.67,2.16,4.34,8.28,0.72,0.72,0.69,5.74,10.92,11.66,10.08,471343638.57,110.9,0.88,0.59,-0.05,0.54,3.16,58.0,0.0,3
HOSI11,Híbrido,65.5,2207.0,0.44,0.64,1.81,3.32,7.03,0.6,0.55,0.59,4.32,3.67,4.33,-2.15,5396192.59,92.59,0.71,0.48,0.3,0.78,3.21,0.0,0.0,2
HPDP11,Shoppings,82.78,61.0,0.45,0.51,1.61,3.25,6.38,0.54,0.54,0.53,4.32,7.25,7.8,9.88,27692639.54,94.92,0.87,0.47,0.0,0.48,4.01,2.0,0.0,1
HRDF11,Híbrido,1.03,332.0,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8722671.42,1.15,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0
HREC11,Títulos e Val. Mob.,93.97,12.0,0.8,0.82,3.39,6.73,12.22,1.13,1.12,1.02,8.59,-0.2,0.61,11.21,424464609.39,91.15,1.03,0.88,0.58,1.46,8.49,0.0,0.0,0
HSAF11,Títulos e Val. Mob.,84.7,4874.0,1.0,1.15,3.54,7.26,14.11,1.18,1.21,1.18,9.62,-6.95,-5.88,1.02,235607185.56,93.26,0.91,1.07,-1.05,0.01,7.36,0.0,0.0,0
HSLG11,Logística,97.82,4209.0,0.69,0.72,2.3,4.47,8.54,0.77,0.75,0.71,5.87,13.53,14.35,13.34,1333601659.22,105.34,0.93,0.66,-0.1,0.55,-0.89,1.1,0.0,5
HSML11,Shoppings,94.25,30282.0,0.67,0.73,2.4,4.66,8.86,0.8,0.78,0.74,6.16,17.5,18.36,27.54,1547656456.45,98.07,0.96,0.68,-0.83,-0.15,2.85,4.5,0.0,6
HSRE11,Híbrido,100.99,4950.0,0.63,0.63,1.82,3.5,7.22,0.61,0.58,0.6,4.62,0.0,0.63,4.69,818368632.2,96.07,1.05,0.66,0.02,0.68,3.65,0.0,0.0,29
HTMX11,Hotel,116.69,1959.0,0.0,0.0,0.8,2.2,5.41,0.27,0.37,0.45,0.8,-28.14,-28.14,-32.26,16419201.82,130.62,0.89,0.0,0.0,0.0,0.0,65.0,0.0,23
HUSC11,Outros,112.0,52.0,0.96,0.91,2.84,5.35,8.48,0.95,0.89,0.71,6.18,2.97,3.9,0.49,113468692.97,142.8,0.78,0.67,0.01,0.68,3.36,0.0,0.0,0
HUSI11,Hospital,1126.0,1.0,7.95,0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.74,0.0,0.74,0.74,115398177.82,991.72,1.14,0.8,0.88,1.69,1.69,0.0,0.0,0
IBCR11,Títulos e Val. Mob.,89.89,1897.0,1.25,1.36,4.09,8.23,0.0,1.36,1.37,0.0,11.32,1.44,2.82,5.85,90997699.52,94.95,0.95,1.32,-2.33,-1.05,5.72,0.0,0.0,0
IBFF11,Títulos e Val. Mob.,66.4,1924.0,0.3,0.44,2.01,4.58,9.52,0.67,0.76,0.79,5.42,7.5,7.98,19.59,48361846.89,72.54,0.92,0.69,-1.95,-1.28,-0.61,0.0,0.0,0
IDFI11,Híbrido,68.97,626.0,0.91,1.22,4.4,8.35,0.0,1.47,1.39,0.0,11.09,-9.22,-8.12,-18.1,180214602.95,87.57,0.79,1.48,-7.89,-6.53,-10.0,0.0,0.0,0
IRDM11,Títulos e Val. Mob.,103.01,58106.0,1.27,1.23,3.75,7.28,13.99,1.25,1.21,1.17,9.4,1.35,2.6,3.06,3461431680.17,95.01,1.08,1.33,-0.32,1.0,2.89,0.0,0.0,0
IRIM11,Híbrido,102.18,1230.0,1.16,1.07,4.22,8.0,0.0,1.41,1.33,0.0,10.93,5.63,6.77,8.45,18939106.9,98.46,1.04,1.18,-1.92,-0.77,1.34,0.0,0.0,0
ITIP11,Títulos e Val. Mob.,83.44,492.0,0.94,1.15,3.7,7.23,14.04,1.23,1.21,1.17,9.63,1.36,2.52,10.96,63335350.67,84.66,0.99,1.11,-1.26,-0.16,4.29,0.0,0.0,0
ITIT11,Títulos e Val. Mob.,82.59,847.0,0.54,0.73,2.35,4.65,8.94,0.78,0.77,0.74,6.17,3.51,4.27,8.06,77364892.19,85.91,0.96,0.63,11.2,11.9,12.89,0.0,0.0,0
JFLL11,Residencial,72.29,3183.0,0.62,0.79,2.65,5.13,10.15,0.88,0.85,0.85,6.74,17.35,18.28,6.08,150619312.71,100.37,0.72,0.62,0.04,0.65,5.34,28.0,0.0,2
JGPX11,Híbrido,98.4,1088.0,1.2,1.22,3.38,7.13,0.0,1.13,1.19,0.0,9.32,-0.26,0.95,11.23,81324970.36,95.89,1.03,1.25,0.31,1.57,9.51,0.0,0.0,0
JPPA11,Títulos e Val. Mob.,109.3,5323.0,1.65,1.56,5.22,10.44,18.05,1.74,1.74,1.5,13.19,4.29,5.91,23.88,60286691.26,99.82,1.09,1.65,-1.05,0.58,7.74,0.0,0.0,0
JRDM11,Shoppings,86.47,1475.0,0.62,0.72,2.11,3.83,8.08,0.7,0.64,0.67,4.38,8.09,8.86,21.24,220883480.71,87.55,0.99,0.56,0.15,0.72,2.22,2.77,0.0,1
JSAF11,Títulos e Val. Mob.,88.88,3168.0,0.93,1.05,3.35,6.66,0.0,1.12,1.11,0.0,8.84,10.75,11.91,17.0,15630534.88,99.19,0.9,0.94,3.22,4.18,9.69,0.0,0.0,0
JSRE11,Híbrido,87.75,37813.0,0.49,0.56,1.86,3.79,7.92,0.62,0.63,0.66,5.14,15.5,16.15,15.53,2359678921.37,113.62,0.77,0.43,0.11,0.55,3.19,14.8,13.4,5
KFOF11,Títulos e Val. Mob.,92.44,16453.0,0.7,0.81,2.67,5.26,9.87,0.89,0.88,0.82,6.96,15.43,16.36,21.84,451995985.21,99.71,0.93,0.7,8.13,8.89,12.4,0.0,0.0,0
KINP11,Residencial,9.25,5415.0,0.21,1.45,6.39,13.32,0.0,2.13,2.22,0.0,13.32,11.54,13.15,16.33,4044213.4,5.6,1.65,3.75,-6.55,-3.05,6.7,0.0,0.0,0
KISU11,Títulos e Val. Mob.,8.45,84173.0,0.07,0.84,3.04,5.75,10.57,1.01,0.96,0.88,7.4,5.07,5.96,9.62,415418376.95,9.4,0.9,0.74,6.55,7.34,6.51,0.0,0.0,0
KNCA11,Títulos e Val. Mob.,107.35,16616.0,1.46,1.36,3.66,7.22,0.0,1.22,1.2,0.0,8.21,0.47,1.84,5.29,827120197.4,102.11,1.05,1.43,1.18,2.62,9.64,0.0,0.0,0
KNCR11,Títulos e Val. Mob.,102.4,167209.0,1.3,1.26,3.41,6.4,10.65,1.14,1.07,0.89,8.05,0.5,1.77,11.7,4736822756.95,101.17,1.01,1.28,-0.23,1.05,8.62,0.0,0.0,0
KNHY11,Títulos e Val. Mob.,97.06,22959.0,0.76,0.78,3.19,7.53,14.89,1.06,1.26,1.24,9.8,-0.05,0.72,1.08,1795923627.38,97.13,1.0,0.78,0.59,1.38,9.2,0.0,0.0,0
KNIP11,Títulos e Val. Mob.,91.4,60085.0,0.58,0.62,3.18,7.81,15.58,1.06,1.3,1.3,10.17,-3.4,-2.8,-0.43,7710169930.51,95.68,0.96,0.61,0.93,1.54,8.86,0.0,0.0,0
KNRE11,Residencial,0.99,1813.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2141267.51,1.15,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0
KNRI11,Híbrido,152.8,14531.0,0.91,0.59,1.9,3.74,7.27,0.63,0.62,0.61,4.96,13.18,13.85,22.12,3862303758.54,159.88,0.96,0.57,0.06,0.63,5.88,2.0,6.72,20
KNSC11,Títulos e Val. Mob.,85.6,32320.0,0.7,0.82,2.98,6.77,14.51,0.99,1.13,1.21,9.08,-6.62,-5.85,-6.25,1178257357.98,88.75,0.96,0.79,0.54,1.33,7.98,0.0,0.0,0
LASC11,Shoppings,92.0,639.0,0.36,0.39,1.46,3.26,6.79,0.49,0.54,0.57,4.48,0.0,0.39,6.89,284506676.14,112.98,0.81,0.32,0.8,1.12,3.07,2.4,0.0,3
LASC11,Shoppings,92.0,639.0,0.91,0.99,2.05,3.86,7.38,0.68,0.64,0.62,5.08,0.0,0.99,7.53,284506676.14,112.98,0.81,0.32,0.8,1.12,3.07,2.4,0.0,3
LFTT11,Residencial,87.9,1.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,394603196.49,53.29,1.65,0.0,0.0,0.0,0.0,0.0,0.0,0
LGCP11,Logística,84.55,1535.0,0.62,0.73,2.32,4.61,8.81,0.77,0.77,0.73,6.09,10.67,11.47,10.12,279131782.37,102.14,0.83,0.61,0.02,0.63,4.94,0.5,0.0,5
LUGG11,Residencial,79.4,300.0,0.52,0.66,2.01,4.22,7.82,0.67,0.7,0.65,5.47,-2.07,-1.42,-4.57,11589203.18,127.88,0.62,0.41,0.03,0.43,6.06,2.4,0.0,4
LVBI11,Logística,116.0,136034.0,0.75,0.66,2.16,4.35,8.59,0.72,0.72,0.72,5.06,15.23,15.99,20.78,1360439203.91,115.53,1.0,0.64,0.63,1.28,2.48,0.5,0.0,10
MALL11,Shoppings,109.41,11512.0,0.77,0.71,2.16,4.3,8.45,0.72,0.72,0.7,5.77,8.79,9.55,19.75,813345477.18,107.58,1.02,0.7,-0.06,0.63,1.77,4.0,0.0,8
MATV11,Títulos e Val. Mob.,94.0,669.0,1.1,1.13,3.8,7.58,0.0,1.27,1.26,0.0,8.71,-2.67,-1.57,7.94,33257502.1,95.77,0.98,1.36,-1.92,-0.59,0.53,0.0,0.0,0
MAXR11,Outros,82.8,1029.0,0.7,0.81,2.46,5.01,9.38,0.82,0.83,0.78,5.37,12.82,13.73,12.31,135305467.68,120.2,0.69,0.0,0.0,0.0,0.0,2.8,0.0,8
MBRF11,Outros,680.0,236.0,10.0,1.47,4.83,9.39,16.78,1.61,1.57,1.4,13.33,14.77,16.46,-2.5,115690142.53,1137.97,0.6,0.88,1.64,2.54,9.26,0.0,0.0,2
MCCI11,Títulos e Val. Mob.,97.4,33669.0,1.1,1.12,3.37,6.48,12.4,1.12,1.08,1.03,8.47,0.87,2.01,5.1,1369340938.72,93.83,1.04,1.17,-2.98,-1.85,1.22,0.0,0.0,0
MCHF11,Títulos e Val. Mob.,9.19,162524.0,0.11,1.13,3.66,7.01,0.0,1.22,1.17,0.0,9.17,2.21,3.36,5.12,312636898.43,9.68,0.95,1.24,-1.04,0.18,-2.08,0.0,0.0,0
MCHY11,Títulos e Val. Mob.,103.41,720.0,1.4,1.32,3.9,7.64,14.44,1.3,1.27,1.2,10.0,-2.51,-1.22,5.67,371756272.98,103.56,1.0,1.35,-1.77,-0.44,6.62,0.0,0.0,0
MFAI11,Híbrido,66.48,554.0,0.7,1.05,2.91,4.86,12.33,0.97,0.81,1.03,9.19,1.51,2.58,-2.85,2414201.77,78.06,0.85,0.86,6.46,7.37,1.32,0.0,0.0,0
MFII11,Híbrido,96.49,4741.0,1.09,1.13,3.43,6.77,13.46,1.14,1.13,1.12,10.07,-0.99,0.13,-3.26,416574943.4,100.45,0.96,1.1,-0.06,1.03,0.59,0.0,0.0,9
MGCR11,Títulos e Val. Mob.,89.79,4554.0,1.35,1.57,4.35,7.99,14.12,1.45,1.33,1.18,9.12,0.3,1.88,6.84,129620889.28,91.13,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0
MGFF11,Títulos e Val. Mob.,65.2,28779.0,0.55,0.82,2.65,5.51,10.42,0.88,0.92,0.87,7.27,11.86,12.78,14.44,704621323.9,77.85,0.84,0.71,2.28,3.0,2.09,0.0,0.0,0
MGHT11,Hotel,69.55,332.0,0.8,1.16,3.64,6.82,12.02,1.21,1.14,1.0,8.67,6.04,7.27,-14.77,113860987.1,86.67,0.8,0.9,-10.3,-9.49,-7.85,0.0,0.0,0
MGLG11,Logística,44.37,731.0,0.16,0.34,2.71,6.32,11.54,0.9,1.05,0.96,8.63,13.86,14.24,-5.63,73878512.61,39.13,1.13,0.41,0.01,0.42,-49.44,0.0,0.0,3
MORC11,Títulos e Val. Mob.,93.77,995.0,1.2,1.27,4.06,8.5,0.0,1.35,1.42,0.0,11.09,-1.76,-0.51,5.12,127469497.93,98.67,0.95,1.22,-1.88,-0.69,1.62,0.0,0.0,0
MORE11,Títulos e Val. Mob.,73.77,6031.0,0.65,0.87,3.13,6.18,11.57,1.04,1.03,0.96,8.04,6.98,7.92,5.41,204459833.97,88.16,0.84,0.74,0.74,1.49,0.82,0.0,0.0,0
MXRF11,Híbrido,10.3,592771.0,0.11,1.07,3.32,6.63,11.99,1.11,1.11,1.0,8.6,5.31,6.43,23.53,2302693543.19,10.19,1.01,0.98,-0.02,0.96,2.22,0.0,0.0,0
NAVT11,Títulos e Val. Mob.,76.93,2188.0,0.85,1.15,3.5,6.84,11.97,1.17,1.14,1.0,7.87,2.37,3.56,9.56,97716626.71,92.67,0.83,0.0,0.0,0.0,0.0,0.0,0.0,0
NCHB11,Títulos e Val. Mob.,91.52,6722.0,1.35,1.42,4.33,7.4,14.64,1.44,1.23,1.22,10.2,1.21,2.65,6.78,145634941.26,90.92,1.01,1.48,-4.58,-3.16,0.06,0.0,0.0,0
NEWL11,Híbrido,101.38,618.0,0.9,0.87,3.66,6.09,11.35,1.22,1.01,0.95,7.66,9.42,10.37,8.6,263976376.49,129.84,0.78,0.69,0.12,0.82,19.39,0.0,0.0,2
NEWU11,Lajes Corporativas,35.21,38.0,0.0,0.0,0.0,0.56,16.63,0.0,0.09,1.39,0.61,-4.04,-4.04,-31.62,48123818.78,64.86,0.54,0.0,0.0,0.0,0.0,63.2,0.0,3
NSLU11,Hospital,179.22,205.0,0.85,0.5,1.56,3.98,8.92,0.52,0.66,0.74,1.56,12.26,12.81,14.01,251494605.37,194.46,0.92,0.0,0.0,0.0,0.0,0.0,0.0,1
NVHO11,Hospital,10.0,624.0,0.08,0.74,2.13,3.64,7.33,0.71,0.61,0.61,3.64,-0.94,-0.22,4.88,528270590.57,12.73,0.79,0.61,0.04,0.65,4.14,0.0,0.0,1
NVIF11B,Outros,0.0,0.0,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90848881.43,269.26,0.0,0.17,2.78,2.95,6.69,0.0,0.0,0
ONEF11,Lajes Corporativas,171.99,166.0,0.92,0.54,1.69,3.44,6.82,0.56,0.57,0.57,5.28,5.47,6.04,31.74,15930827.83,174.87,0.98,0.53,0.02,0.55,3.72,0.0,0.0,1
ORPD11,Títulos e Val. Mob.,93.0,3.0,1.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43238325.61,149.1,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0
OUFF11,Títulos e Val. Mob.,67.11,2476.0,0.75,1.12,3.45,6.73,12.57,1.15,1.12,1.05,8.81,2.42,3.57,11.52,14736238.71,81.04,0.83,0.93,5.15,6.12,9.4,0.0,0.0,0
OUJP11,Títulos e Val. Mob.,96.54,4632.0,1.25,1.31,4.26,8.5,15.38,1.42,1.42,1.28,11.1,0.86,2.18,16.37,328495960.72,101.0,0.96,1.24,0.26,1.5,10.76,0.0,0.0,0
OULG11,Outros,47.0,1260.0,0.17,0.38,1.14,3.4,8.03,0.38,0.57,0.67,1.5,3.09,3.48,-3.91,180805973.24,72.87,0.65,0.0,0.0,0.0,0.0,0.0,0.0,2
OURE11,Títulos e Val. Mob.,81.41,986.0,1.1,1.35,4.2,7.85,14.85,1.4,1.31,1.24,9.69,0.67,2.03,3.97,99888890.89,92.74,0.88,1.19,0.64,1.83,8.3,0.0,0.0,0
PABY11,Híbrido,7.3,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19.84,-19.84,-31.62,-10950151.5,-14.44,-0.51,0.0,0.0,0.0,0.0,0.0,0.0,1
PATC11,Lajes Corporativas,75.8,21566.0,0.34,0.47,2.32,3.73,6.52,0.77,0.62,0.54,4.63,7.94,8.45,15.28,297230603.25,85.47,0.89,0.4,-1.74,-1.35,1.65,21.9,18.9,6
PATL11,Híbrido,84.0,10546.0,0.58,0.74,2.28,4.56,9.38,0.76,0.76,0.78,6.07,7.67,8.47,10.51,489389528.88,98.04,0.86,0.59,0.27,0.87,4.91,0.0,0.0,4
PLCR11,Híbrido,86.35,3061.0,1.19,1.36,4.17,7.93,14.75,1.39,1.32,1.23,10.29,5.54,6.98,9.45,194176239.76,92.06,0.94,1.29,-0.88,0.41,6.72,0.0,0.0,0
PLOG11,Logística,79.74,1668.0,0.75,0.95,3.13,6.28,12.15,1.04,1.05,1.01,8.4,19.27,20.4,15.1,75302819.52,100.4,0.79,0.75,0.08,0.83,6.37,20.4,0.0,1
PLRI11,Títulos e Val. Mob.,27.15,173.0,0.09,0.32,1.58,3.32,10.98,0.53,0.55,0.92,9.01,-0.78,-0.46,-19.36,3374729.32,34.66,0.78,0.26,-0.63,-0.37,-11.14,0.0,0.0,0
PORD11,Títulos e Val. Mob.,97.0,7605.0,1.15,1.19,4.49,8.85,15.55,1.5,1.48,1.3,11.27,-1.15,0.03,15.47,365338854.63,97.99,0.99,1.17,-0.19,0.98,6.46,0.0,0.0,0
PQAG11,Logística,55.95,1.0,0.42,0.74,2.19,4.28,8.11,0.73,0.71,0.68,5.68,0.11,0.84,6.96,801775734.17,57.3,0.98,0.73,0.0,0.73,6.66,0.0,0.0,1
PQDP11,Shoppings,2372.0,16.0,17.87,0.8,2.59,4.38,8.6,0.86,0.73,0.72,5.24,13.17,14.07,16.26,815397327.57,3321.2,0.71,0.43,-1.05,-0.63,0.27,3.6,0.0,1
PRSV11,Lajes Corporativas,122.0,626.0,1.62,0.42,1.53,2.91,5.95,0.51,0.48,0.5,4.46,5.3,5.74,-11.25,4762208.57,244.22,0.5,0.0,0.0,0.0,0.0,40.9,0.0,2
PVBI11,Lajes Corporativas,99.0,66358.0,0.56,0.57,1.79,3.58,7.38,0.6,0.6,0.62,4.21,7.91,8.52,16.38,996236330.26,99.23,1.0,0.56,0.1,0.66,1.65,0.1,0.0,4
QAGR11,Outros,47.19,5371.0,0.41,0.86,2.6,5.04,9.63,0.87,0.84,0.8,5.8,4.3,5.2,0.42,281594287.6,55.87,0.84,0.0,0.0,0.0,0.0,0.0,0.0,12
QAMI11,Híbrido,87.2,91.0,1.0,1.14,3.74,7.76,16.31,1.25,1.29,1.36,10.28,-0.01,1.13,-1.67,73835103.76,92.13,0.95,1.09,-0.88,0.19,9.23,0.0,0.0,0
QIRI11,Títulos e Val. Mob.,78.04,39.0,0.66,0.86,2.85,5.44,9.6,0.95,0.91,0.8,7.0,6.81,7.72,-8.39,13496955.35,89.98,0.87,0.73,6.29,7.07,8.72,0.0,0.0,0
RBCO11,Lajes Corporativas,44.3,5917.0,0.25,0.56,2.35,4.85,9.3,0.78,0.81,0.77,6.19,14.23,14.87,-15.21,322807887.59,85.42,0.52,0.29,0.0,0.29,-12.41,46.0,50.0,4
RBDS11,Residencial,3.5,329.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2605642.65,20.59,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0
RBED11,Outros,136.81,866.0,1.23,0.89,2.92,5.71,10.85,0.97,0.95,0.9,7.56,18.81,19.87,23.54,28519772.84,140.99,0.97,0.87,0.05,0.93,6.33,0.0,0.0,5
RBFF11,Títulos e Val. Mob.,57.54,2013.0,0.5,0.83,2.7,5.51,10.64,0.9,0.92,0.89,7.29,6.69,7.58,17.0,25315941.91,67.52,0.85,0.74,6.37,7.15,9.76,0.0,0.0,0
RBGS11,Shoppings,28.45,5157.0,0.18,0.62,1.59,2.73,5.12,0.53,0.46,0.43,5.12,-1.9,-1.29,-28.71,97865283.71,90.78,0.31,0.18,0.0,0.18,1.17,13.0,0.0,1
RBHG11,Títulos e Val. Mob.,88.94,4081.0,1.2,1.35,4.24,8.6,16.49,1.41,1.43,1.37,12.18,0.55,1.91,12.86,163844351.8,94.84,0.94,1.3,-0.64,0.65,8.64,0.0,0.0,0
RBHY11,Títulos e Val. Mob.,100.0,4453.0,1.38,1.41,4.44,8.47,16.92,1.48,1.41,1.41,10.82,-0.42,0.99,6.12,183113957.49,96.71,1.03,1.43,-0.36,1.06,10.74,0.0,0.0,0
RBIR11,Residencial,68.21,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146773544.1,96.02,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0
RBLG11,Logística,98.4,1.0,0.88,0.93,2.77,5.5,10.7,0.92,0.92,0.89,6.42,8.73,9.75,15.56,66371773.28,103.67,0.95,0.0,0.0,0.0,0.0,0.0,0.0,1
RBRD11,Híbrido,41.3,499.0,0.3,0.71,2.69,4.61,9.25,0.9,0.77,0.77,7.72,9.69,10.48,5.4,12797971.39,69.11,0.6,0.43,-0.52,-0.09,0.52,15.52,0.0,4
RBRF11,Títulos e Val. Mob.,76.47,65640.0,0.6,0.79,2.67,5.13,10.06,0.89,0.85,0.84,6.8,7.46,8.31,12.3,11896356.32,86.91,0.88,0.69,3.45,4.16,3.7,0.0,0.0,0
RBRL11,Logística,93.68,4096.0,0.65,0.68,2.25,4.46,9.26,0.75,0.74,0.77,5.81,8.99,9.73,9.77,716523182.74,107.15,0.87,0.61,-0.92,-0.32,5.44,0.0,0.0,6
RBRP11,Outros,60.3,14870.0,0.45,0.74,2.35,4.55,8.38,0.78,0.76,0.7,5.84,10.91,11.73,-8.53,124403847.85,84.11,0.72,0.54,2.35,2.9,5.33,13.0,6.0,17
RBRR11,Títulos e Val. Mob.,90.6,176649.0,1.0,1.04,3.42,6.95,12.93,1.14,1.16,1.08,9.08,-2.05,-1.03,2.38,1295152748.04,96.37,0.94,1.04,-0.19,0.85,2.2,0.0,0.0,0
RBRS11,Híbrido,66.58,121.0,0.4,0.64,2.39,4.59,8.34,0.8,0.76,0.69,5.86,9.51,10.21,-2.19,155517301.68,89.67,0.74,0.45,-1.23,-0.79,-0.93,0.0,0.0,0
RBRY11,Títulos e Val. Mob.,99.71,9839.0,1.2,1.15,3.87,7.52,13.9,1.29,1.25,1.16,9.69,2.37,3.55,7.1,553285484.45,99.73,1.0,1.2,-2.64,-1.47,0.79,0.0,0.0,0
RBVA11,Outros,97.07,10083.0,1.02,1.03,3.36,6.21,11.72,1.12,1.04,0.98,8.12,10.1,11.23,8.73,119441944.14,103.07,0.94,0.99,-0.02,0.97,7.72,0.7,0.0,72
RBVO11,Outros,11.63,128.0,0.04,0.37,1.02,1.58,3.76,0.34,0.26,0.31,2.49,-2.8,-2.44,-10.24,8833620.95,17.13,0.68,0.23,-1.11,-0.88,-23.82,0.0,0.0,0
RCRB11,Lajes Corporativas,146.97,2736.0,0.72,0.52,1.67,3.16,6.43,0.56,0.53,0.54,4.44,11.55,12.13,10.9,727398700.58,197.09,0.75,0.37,1.19,1.56,2.83,28.4,0.0,10
RDPD11,Títulos e Val. Mob.,51.0,752.0,0.61,1.19,3.41,7.0,12.17,1.14,1.17,1.01,9.01,1.46,2.66,-0.99,58853145.42,54.59,0.93,1.12,-1.6,-0.5,0.2,0.0,0.0,0
RECR11,Títulos e Val. Mob.,89.35,58588.0,0.8,0.85,3.05,7.59,14.59,1.02,1.26,1.22,9.8,-2.64,-1.81,0.79,2526482477.84,95.55,0.94,0.84,0.11,0.94,10.9,0.0,0.0,0
RECT11,Híbrido,61.39,11541.0,0.5,0.79,2.51,4.92,9.53,0.84,0.82,0.79,6.41,4.39,5.22,-3.75,81566407.27,95.4,0.64,0.53,1.12,1.65,1.85,15.1,0.0,8
RECX11,Outros,76.6,21.0,0.8,1.04,2.73,5.7,12.12,0.91,0.95,1.01,7.9,7.29,8.41,-12.6,17976650.17,82.34,0.93,0.97,-4.94,-4.01,-3.55,0.0,0.0,0
RELG11,Híbrido,84.0,1462.0,0.8,0.88,3.33,6.75,12.53,1.11,1.12,1.04,8.5,13.58,14.58,23.06,15915794.89,119.26,0.7,0.67,-0.31,0.35,3.59,10.4,10.4,3
RFOF11,Títulos e Val. Mob.,77.91,1423.0,0.7,0.92,2.85,5.64,10.84,0.95,0.94,0.9,7.46,8.44,9.44,11.11,93377303.24,86.61,0.9,0.81,6.51,7.38,5.92,0.0,0.0,0
RMAI11,Lajes Corporativas,44.83,252.0,0.26,0.61,2.12,4.39,6.13,0.71,0.73,0.51,6.13,19.72,20.45,12.94,264537590.09,108.25,0.41,0.24,0.0,0.24,1.61,23.44,0.0,1
